"index","accepted","red_flags","green_flags","error"
289,"yes","[]","['clear_alignment_with_issue', 'includes_test_cases', 'high_contributor_acceptance_rate', 'manageable_number_of_changed_lines', 'clear_pr_title', 'clear_commit_message']",""
290,"yes","[]","['clear_alignment_with_issue', 'includes_test_cases', 'high_contributor_acceptance_rate', 'manageable_number_of_changed_lines', 'clear_pr_title', 'clear_commit_message']",""
291,"yes","[]","['clear_alignment_with_issue', 'includes_test_cases', 'high_contributor_acceptance_rate', 'manageable_number_of_changed_lines', 'clear_pr_title', 'clear_commit_message']",""
292,"yes","['low_contributor_acceptance_rate']","['clear_alignment_with_issue', 'includes_test_cases', 'manageable_number_of_changed_lines', 'clear_pr_title', 'clear_pr_description', 'clear_commit_message']",""
293,"no","['pr_not_aligned_with_issue', 'low_contributor_acceptance_rate', 'unclear_or_missing_pr_description', 'negative_sentiment_in_comments', 'poor_code_quality']","['manageable_number_of_changed_lines']",""
294,"yes","[]","['clear_alignment_with_issue', 'includes_test_cases', 'high_contributor_acceptance_rate', 'manageable_number_of_changed_lines', 'clear_pr_title', 'clear_commit_message']",""
295,"yes","['Unclear or missing PR description']","['Clear alignment with issue', 'High contributor acceptance rate', 'Manageable number of changed lines']",""
296,"yes","[]","['clear_alignment_with_issue', 'includes_test_cases', 'high_contributor_acceptance_rate', 'manageable_number_of_changed_lines', 'clear_pr_title', 'clear_commit_message', 'good_code_quality']",""
297,"no","['low_contributor_acceptance_rate', 'unstable_dependency_libraries', 'unclear_commit_messages', 'unclear_or_missing_pr_description', 'large_number_of_changed_lines', 'negative_sentiment_in_comments']","['manageable_number_of_changed_lines']",""
298,"no","['pr_not_aligned_with_issue', 'low_contributor_acceptance_rate', 'unclear_or_missing_pr_description']","['includes_test_cases', 'manageable_number_of_changed_lines', 'clear_pr_title']",""
299,"no","['missing_or_inadequate_test_cases', 'solution_incorrect_or_inefficient', 'unclear_or_missing_pr_description']","['clear_alignment_with_issue', 'high_contributor_acceptance_rate', 'manageable_number_of_changed_lines', 'clear_pr_title', 'clear_commit_message']",""
