"index","accepted","red_flags","green_flags","error"
274,"yes","[]","['clear_alignment_with_issue', 'includes_test_cases', 'high_contributor_acceptance_rate', 'positive_sentiment_in_comments', 'manageable_number_of_changed_lines', 'clear_pr_title', 'clear_pr_description', 'clear_commit_message', 'good_code_quality', 'responsive_to_feedback']",""
275,"no","['pr_not_aligned_with_issue', 'low_contributor_acceptance_rate', 'unclear_or_missing_pr_title', 'unclear_or_missing_pr_description']","['clear_alignment_with_issue', 'manageable_number_of_changed_lines', 'clear_commit_message']",""
276,"yes","[]","['clear_alignment_with_issue', 'includes_test_cases', 'high_contributor_acceptance_rate', 'positive_sentiment_in_comments', 'manageable_number_of_changed_lines', 'clear_pr_title', 'clear_pr_description', 'clear_commit_message', 'good_code_quality', 'responsive_to_feedback']",""
277,"yes","[]","['high_contributor_acceptance_rate', 'manageable_number_of_changed_lines', 'includes_test_cases', 'clear_alignment_with_issue']",""
278,"yes","['low_contributor_acceptance_rate']","['clear_alignment_with_issue', 'manageable_number_of_changed_lines', 'clear_pr_title', 'clear_commit_message', 'positive_sentiment_in_comments']",""
279,"yes","[]","['Clear alignment with issue', 'Includes test cases', 'High contributor acceptance rate', 'Positive sentiment in comments', 'Manageable number of changed lines', 'Clear PR title', 'Clear PR description', 'Clear commit messages', 'Good code quality', 'Responsive to feedback']",""
280,"yes","['large_number_of_changed_lines']","['clear_alignment_with_issue', 'manageable_number_of_changed_lines', 'clear_pr_title', 'clear_commit_message', 'high_contributor_acceptance_rate']",""
281,"yes","[]","['clear_alignment_with_issue', 'high_contributor_acceptance_rate', 'positive_sentiment_in_comments', 'manageable_number_of_changed_lines', 'clear_pr_title', 'clear_pr_description', 'clear_commit_message', 'good_code_quality', 'responsive_to_feedback']",""
282,"yes","[]","['Clear alignment with issue', 'Includes test cases', 'High contributor acceptance rate', 'Positive sentiment in comments', 'Manageable number of changed lines', 'Clear PR title', 'Clear PR description', 'Clear commit message', 'Good code quality', 'Responsive to feedback']",""
283,"yes","[]","['clear_alignment_with_issue', 'includes_test_cases', 'high_contributor_acceptance_rate', 'positive_sentiment_in_comments', 'manageable_number_of_changed_lines', 'clear_pr_title', 'clear_commit_messages', 'good_code_quality']",""
284,"yes","[]","['clear_alignment_with_issue', 'includes_test_cases', 'high_contributor_acceptance_rate', 'manageable_number_of_changed_lines', 'clear_commit_message', 'good_code_quality']",""
285,"yes","[]","['clear_alignment_with_issue', 'high_contributor_acceptance_rate', 'manageable_number_of_changed_lines', 'clear_pr_title', 'clear_commit_message', 'clear_pr_description']",""
286,"yes","[]","['Clear alignment with issue', 'High contributor acceptance rate', 'Clear commit message', 'Good code quality', 'Includes test cases', 'Manageable number of changed lines', 'Positive sentiment in comments', 'Responsive to feedback']",""
287,"yes","['Missing or inadequate test cases']","['Clear alignment with issue', 'High contributor acceptance rate', 'Manageable number of changed lines', 'Clear commit message']",""
288,"yes","[]","['Clear alignment with issue', 'High contributor acceptance rate', 'Positive sentiment in comments', 'Manageable number of changed lines', 'Clear PR title', 'Clear PR description', 'Clear commit message']",""
289,"yes","[]","['clear_alignment_with_issue', 'clear_pr_title', 'clear_pr_description', 'includes_test_cases', 'manageable_number_of_changed_lines', 'clear_commit_message', 'good_code_quality', 'high_contributor_acceptance_rate', 'positive_sentiment_in_comments']",""
290,"yes","[]","['Clear alignment with issue', 'High contributor acceptance rate', 'Manageable number of changed lines', 'Clear PR title', 'Clear commit message', 'Good code quality']",""
291,"yes","[]","['high_contributor_acceptance_rate', 'manageable_number_of_changed_lines', 'clear_commit_message', 'includes_test_cases', 'clear_alignment_with_issue']",""
292,"yes","['low_contributor_acceptance_rate']","['clear_alignment_with_issue', 'includes_test_cases', 'manageable_number_of_changed_lines', 'clear_pr_title', 'clear_pr_description', 'clear_commit_message', 'good_code_quality']",""
293,"no","['pr_not_aligned_with_issue', 'low_contributor_acceptance_rate', 'unclear_pr_title', 'unclear_pr_description', 'unclear_commit_messages']","['manageable_number_of_changed_lines']",""
294,"yes","[]","['clear_alignment_with_issue', 'includes_test_cases', 'high_contributor_acceptance_rate', 'positive_sentiment_in_comments', 'manageable_number_of_changed_lines', 'clear_pr_description', 'good_code_quality']",""
295,"no","['Missing or inadequate test cases', 'Unclear or missing PR title', 'Unclear or missing PR description', 'Unclear or missing commit messages', 'Unresponsive after feedback']","['Clear alignment with issue', 'High contributor acceptance rate', 'Manageable number of changed lines']",""
296,"yes","[]","['clear_alignment_with_issue', 'includes_test_cases', 'high_contributor_acceptance_rate', 'manageable_number_of_changed_lines', 'clear_pr_title', 'clear_commit_message', 'good_code_quality']",""
297,"yes","['Large number of changed lines', 'Unclear or missing commit messages']","['Clear alignment with issue', 'Clear commit message', 'Clear pr description', 'Clear pr title', 'Manageable number of changed lines', 'Positive sentiment in comments']",""
298,"no","['pr_not_aligned_with_issue', 'negative_sentiment_in_comments', 'large_number_of_changed_lines']","['clear_pr_title', 'clear_commit_message', 'manageable_number_of_changed_lines']",""
299,"no","['Unclear or missing PR description', 'Large number of changed lines', 'Missing or inadequate test cases']","['Manageable number of changed lines', 'Clear alignment with issue', 'High contributor acceptance rate']",""
