index,accepted,red_flags,green_flags,error
245,no,"[""missing_or_inadequate_test_cases"", ""low_contributor_acceptance_rate"", ""unclear_or_missing_pr_title"", ""unclear_or_missing_pr_description"", ""unclear_or_missing_commit_messages"", ""solution_incorrect_or_inefficient""]","[""clear_alignment_with_issue"", ""manageable_number_of_changed_lines"", ""responsive_to_feedback""]",
246,no,"[""missing_or_inadequate_test_cases"", ""low_contributor_acceptance_rate"", ""unclear_or_missing_pr_title"", ""unclear_or_missing_pr_description"", ""unclear_or_missing_commit_messages"", ""solution_incorrect_or_inefficient""]","[""clear_alignment_with_issue"", ""manageable_number_of_changed_lines"", ""responsive_to_feedback""]",
247,yes,"[""missing_or_inadequate_test_cases"", ""low_contributor_acceptance_rate"", ""unclear_or_missing_pr_title"", ""unclear_or_missing_pr_description"", ""unclear_or_missing_commit_messages"", ""solution_incorrect_or_inefficient""]","[""clear_alignment_with_issue"", ""manageable_number_of_changed_lines"", ""responsive_to_feedback""]",
248,yes,[],"[""clear_alignment_with_issue"", ""includes_test_cases"", ""high_contributor_acceptance_rate"", ""positive_sentiment_in_comments"", ""manageable_number_of_changed_lines"", ""clear_pr_title"", ""clear_pr_description"", ""clear_commit_message"", ""responsive_to_feedback""]",
249,yes,[],"[""clear_alignment_with_issue"", ""includes_test_cases"", ""high_contributor_acceptance_rate"", ""positive_sentiment_in_comments"", ""manageable_number_of_changed_lines"", ""clear_pr_title"", ""clear_pr_description"", ""clear_commit_message"", ""responsive_to_feedback""]",
250,no,"[""missing_or_inadequate_test_cases"", ""low_contributor_acceptance_rate"", ""unclear_or_missing_pr_title"", ""unclear_or_missing_pr_description"", ""unclear_or_missing_commit_messages"", ""solution_incorrect_or_inefficient""]","[""clear_alignment_with_issue"", ""manageable_number_of_changed_lines"", ""responsive_to_feedback""]",
251,yes,"[""missing_or_inadequate_test_cases"", ""low_contributor_acceptance_rate"", ""unclear_or_missing_pr_title"", ""unclear_or_missing_pr_description"", ""unclear_or_missing_commit_messages"", ""solution_incorrect_or_inefficient""]","[""clear_alignment_with_issue"", ""manageable_number_of_changed_lines"", ""responsive_to_feedback""]",
252,yes,"[""missing_or_inadequate_test_cases"", ""low_contributor_acceptance_rate"", ""unclear_or_missing_pr_title"", ""unclear_or_missing_pr_description"", ""unclear_or_missing_commit_messages"", ""solution_incorrect_or_inefficient""]","[""clear_alignment_with_issue"", ""manageable_number_of_changed_lines"", ""responsive_to_feedback""]",
253,no,"[""missing_or_inadequate_test_cases"", ""low_contributor_acceptance_rate"", ""unclear_or_missing_pr_title"", ""unclear_or_missing_pr_description"", ""unclear_or_missing_commit_messages"", ""solution_incorrect_or_inefficient""]","[""clear_alignment_with_issue"", ""manageable_number_of_changed_lines"", ""responsive_to_feedback""]",
254,no,"[""missing_or_inadequate_test_cases"", ""low_contributor_acceptance_rate"", ""unclear_or_missing_pr_title"", ""unclear_or_missing_pr_description"", ""unclear_or_missing_commit_messages"", ""solution_incorrect_or_inefficient""]","[""clear_alignment_with_issue"", ""manageable_number_of_changed_lines"", ""responsive_to_feedback""]",
255,yes,[],"[""clear_alignment_with_issue"", ""includes_test_cases"", ""high_contributor_acceptance_rate"", ""positive_sentiment_in_comments"", ""manageable_number_of_changed_lines"", ""clear_pr_title"", ""clear_pr_description"", ""clear_commit_message"", ""good_code_quality"", ""responsive_to_feedback""]",
256,no,"[""missing_or_inadequate_test_cases"", ""low_contributor_acceptance_rate"", ""unclear_or_missing_pr_title"", ""unclear_or_missing_pr_description"", ""unclear_or_missing_commit_messages"", ""solution_incorrect_or_inefficient""]","[""clear_alignment_with_issue"", ""manageable_number_of_changed_lines"", ""responsive_to_feedback""]",
257,no,"[""missing_or_inadequate_test_cases"", ""low_contributor_acceptance_rate"", ""unclear_or_missing_pr_title"", ""unclear_or_missing_pr_description"", ""unclear_or_missing_commit_messages"", ""solution_incorrect_or_inefficient""]","[""clear_alignment_with_issue"", ""manageable_number_of_changed_lines"", ""responsive_to_feedback""]",
258,yes,"[""missing_or_inadequate_test_cases"", ""low_contributor_acceptance_rate"", ""unclear_or_missing_pr_title"", ""unclear_or_missing_pr_description"", ""unclear_or_missing_commit_messages"", ""solution_incorrect_or_inefficient""]","[""clear_alignment_with_issue"", ""manageable_number_of_changed_lines"", ""responsive_to_feedback""]",
259,no,"[""missing_or_inadequate_test_cases"", ""low_contributor_acceptance_rate"", ""unclear_or_missing_pr_title"", ""unclear_or_missing_pr_description"", ""unclear_or_missing_commit_messages"", ""solution_incorrect_or_inefficient""]","[""clear_alignment_with_issue"", ""manageable_number_of_changed_lines"", ""responsive_to_feedback""]",
260,yes,[],"[""clear_alignment_with_issue"", ""includes_test_cases"", ""high_contributor_acceptance_rate"", ""positive_sentiment_in_comments"", ""manageable_number_of_changed_lines"", ""clear_pr_title"", ""clear_pr_description"", ""clear_commit_message"", ""good_code_quality"", ""responsive_to_feedback""]",
262,no,"[""missing_or_inadequate_test_cases"", ""low_contributor_acceptance_rate"", ""unclear_or_missing_pr_title"", ""unclear_or_missing_pr_description"", ""unclear_or_missing_commit_messages"", ""solution_incorrect_or_inefficient""]","[""clear_alignment_with_issue"", ""manageable_number_of_changed_lines"", ""responsive_to_feedback""]",
263,yes,[],"[""clear_alignment_with_issue"", ""manageable_number_of_changed_lines"", ""responsive_to_feedback""]",
264,no,"[""missing_or_inadequate_test_cases"", ""low_contributor_acceptance_rate"", ""unclear_or_missing_pr_title"", ""unclear_or_missing_pr_description"", ""unclear_or_missing_commit_messages"", ""solution_incorrect_or_inefficient""]","[""clear_alignment_with_issue"", ""manageable_number_of_changed_lines"", ""responsive_to_feedback""]",
265,yes,"[""missing_or_inadequate_test_cases"", ""low_contributor_acceptance_rate"", ""unclear_or_missing_pr_title"", ""unclear_or_missing_pr_description"", ""unclear_or_missing_commit_messages"", ""solution_incorrect_or_inefficient""]","[""clear_alignment_with_issue"", ""manageable_number_of_changed_lines"", ""responsive_to_feedback""]",
266,no,"[""missing_or_inadequate_test_cases"", ""low_contributor_acceptance_rate"", ""unclear_or_missing_pr_title"", ""unclear_or_missing_pr_description"", ""unclear_or_missing_commit_messages"", ""solution_incorrect_or_inefficient""]","[""clear_alignment_with_issue"", ""manageable_number_of_changed_lines"", ""responsive_to_feedback""]",
267,yes,[],"[""clear_alignment_with_issue"", ""includes_test_cases"", ""high_contributor_acceptance_rate"", ""positive_sentiment_in_comments"", ""manageable_number_of_changed_lines"", ""clear_pr_title"", ""clear_pr_description"", ""clear_commit_message"", ""good_code_quality"", ""responsive_to_feedback""]",
268,no,"[""missing_or_inadequate_test_cases"", ""low_contributor_acceptance_rate"", ""unclear_or_missing_pr_title"", ""unclear_or_missing_pr_description"", ""unclear_or_missing_commit_messages"", ""solution_incorrect_or_inefficient""]","[""clear_alignment_with_issue"", ""manageable_number_of_changed_lines"", ""responsive_to_feedback""]",
269,no,"[""missing_or_inadequate_test_cases"", ""low_contributor_acceptance_rate"", ""unclear_or_missing_pr_title"", ""unclear_or_missing_pr_description"", ""unclear_or_missing_commit_messages"", ""solution_incorrect_or_inefficient""]","[""clear_alignment_with_issue"", ""manageable_number_of_changed_lines"", ""responsive_to_feedback""]",
270,no,"[""missing_or_inadequate_test_cases"", ""low_contributor_acceptance_rate"", ""unclear_or_missing_pr_title"", ""unclear_or_missing_pr_description"", ""unclear_or_missing_commit_messages"", ""solution_incorrect_or_inefficient""]","[""clear_alignment_with_issue"", ""manageable_number_of_changed_lines"", ""responsive_to_feedback""]",
271,yes,"[""missing_or_inadequate_test_cases"", ""low_contributor_acceptance_rate"", ""unclear_or_missing_pr_title"", ""unclear_or_missing_pr_description"", ""unclear_or_missing_commit_messages"", ""solution_incorrect_or_inefficient""]","[""clear_alignment_with_issue"", ""manageable_number_of_changed_lines"", ""responsive_to_feedback""]",
272,,[],[],not a string
273,,[],[],not a string
274,,[],[],not a string
275,no,"[""missing_or_inadequate_test_cases"", ""low_contributor_acceptance_rate"", ""unclear_or_missing_pr_title"", ""unclear_or_missing_pr_description"", ""unclear_or_missing_commit_messages"", ""solution_incorrect_or_inefficient""]","[""clear_alignment_with_issue"", ""manageable_number_of_changed_lines"", ""responsive_to_feedback""]",
276,yes,"[""missing_or_inadequate_test_cases"", ""low_contributor_acceptance_rate"", ""unclear_or_missing_pr_title"", ""unclear_or_missing_pr_description"", ""unclear_or_missing_commit_messages"", ""solution_incorrect_or_inefficient""]","[""clear_alignment_with_issue"", ""manageable_number_of_changed_lines"", ""responsive_to_feedback""]",
277,yes,"[""missing_or_inadequate_test_cases"", ""low_contributor_acceptance_rate"", ""unclear_or_missing_pr_title"", ""unclear_or_missing_pr_description"", ""unclear_or_missing_commit_messages"", ""solution_incorrect_or_inefficient""]","[""clear_alignment_with_issue"", ""manageable_number_of_changed_lines"", ""responsive_to_feedback""]",
278,,[],[],not a string
279,,[],[],not a string
280,yes,[],"[""clear_alignment_with_issue"", ""includes_test_cases"", ""high_contributor_acceptance_rate"", ""positive_sentiment_in_comments"", ""manageable_number_of_changed_lines"", ""clear_pr_title"", ""clear_pr_description"", ""clear_commit_message"", ""good_code_quality"", ""responsive_to_feedback""]",
281,,[],[],not a string
282,no,"[""missing_or_inadequate_test_cases"", ""low_contributor_acceptance_rate"", ""unclear_or_missing_pr_title"", ""unclear_or_missing_pr_description"", ""unclear_or_missing_commit_messages"", ""solution_incorrect_or_inefficient""]","[""clear_alignment_with_issue"", ""manageable_number_of_changed_lines"", ""responsive_to_feedback""]",
283,,[],[],"CUDA_OOM: CUDA out of memory. Tried to allocate 556.00 MiB. GPU 0 has a total capacity of 23.54 GiB of which 541.75 MiB is free. Process 2350701 has 23.00 GiB memory in use. Of the allocated memory 17.03 GiB is allocated by PyTorch, and 5.52 GiB is reserved by PyTorch but unallocated. If reserved but unallocated memory is large try setting PYTORCH_CUDA_ALLOC_CONF=expandable_segments:True to avoid fragmentation.  See documentation for Memory Management  (https://pytorch.org/docs/stable/notes/cuda.html#environment-variables)"
284,yes,"[""missing_or_inadequate_test_cases"", ""low_contributor_acceptance_rate"", ""unclear_or_missing_pr_title"", ""unclear_or_missing_pr_description"", ""unclear_or_missing_commit_messages"", ""solution_incorrect_or_inefficient""]","[""clear_alignment_with_issue"", ""manageable_number_of_changed_lines"", ""responsive_to_feedback""]",
285,,[],[],not a string
286,,[],[],not a string
287,yes,[],["Clear alignment with issue", "Includes test cases", "High contributor acceptance rate", "Positive sentiment in comments", "Manageable number of changed lines", "Clear PR title", "Clear PR description", "Clear commit message", "Responsive to feedback"],
288,,[],[],not a string
289,,[],[],not a string
290,no,"[""missing_or_inadequate_test_cases"", ""low_contributor_acceptance_rate"", ""unclear_or_missing_pr_title"", ""unclear_or_missing_pr_description"", ""unclear_or_missing_commit_messages"", ""solution_incorrect_or_inefficient""]","[""clear_alignment_with_issue"", ""manageable_number_of_changed_lines"", ""responsive_to_feedback""]",
291,yes,"[""missing_or_inadequate_test_cases"", ""low_contributor_acceptance_rate"", ""unclear_or_missing_pr_title"", ""unclear_or_missing_pr_description"", ""unclear_or_missing_commit_messages"", ""solution_incorrect_or_inefficient""]","[""clear_alignment_with_issue"", ""manageable_number_of_changed_lines"", ""responsive_to_feedback""]",
292,no,"[""missing_or_inadequate_test_cases"", ""low_contributor_acceptance_rate"", ""unclear_or_missing_pr_title"", ""unclear_or_missing_pr_description"", ""unclear_or_missing_commit_messages"", ""solution_incorrect_or_inefficient""]","[""clear_alignment_with_issue"", ""manageable_number_of_changed_lines"", ""responsive_to_feedback""]",
293,no,"[""missing_or_inadequate_test_cases"", ""low_contributor_acceptance_rate"", ""unclear_or_missing_pr_title"", ""unclear_or_missing_pr_description"", ""unclear_or_missing_commit_messages"", ""solution_incorrect_or_inefficient""]","[""clear_alignment_with_issue"", ""manageable_number_of_changed_lines"", ""responsive_to_feedback""]",
294,,[],[],not a string
295,no,"[""missing_or_inadequate_test_cases"", ""low_contributor_acceptance_rate"", ""unclear_or_missing_pr_title"", ""unclear_or_missing_pr_description"", ""unclear_or_missing_commit_messages"", ""solution_incorrect_or_inefficient""]","[""clear_alignment_with_issue"", ""manageable_number_of_changed_lines"", ""responsive_to_feedback""]",
296,no,"[""missing_or_inadequate_test_cases"", ""low_contributor_acceptance_rate"", ""unclear_or_missing_pr_title"", ""unclear_or_missing_pr_description"", ""unclear_or_missing_commit_messages"", ""solution_incorrect_or_inefficient""]","[""clear_alignment_with_issue"", ""manageable_number_of_changed_lines"", ""responsive_to_feedback""]",
297,,[],[],"CUDA_OOM: CUDA out of memory. Tried to allocate 852.00 MiB. GPU 0 has a total capacity of 23.54 GiB of which 833.75 MiB is free. Process 2350701 has 22.72 GiB memory in use. Of the allocated memory 17.35 GiB is allocated by PyTorch, and 4.91 GiB is reserved by PyTorch but unallocated. If reserved but unallocated memory is large try setting PYTORCH_CUDA_ALLOC_CONF=expandable_segments:True to avoid fragmentation.  See documentation for Memory Management  (https://pytorch.org/docs/stable/notes/cuda.html#environment-variables)"
298,yes,[],"[""clear_alignment_with_issue"", ""manageable_number_of_changed_lines"", ""responsive_to_feedback""]",
299,no,"[""missing_or_inadequate_test_cases"", ""low_contributor_acceptance_rate"", ""unclear_or_missing_pr_title"", ""unclear_or_missing_pr_description"", ""unclear_or_missing_commit_messages"", ""solution_incorrect_or_inefficient""]","[""clear_alignment_with_issue"", ""manageable_number_of_changed_lines"", ""responsive_to_feedback""]",
